index,window_offset,abs_start_sample,abs_end_sample,time_start_ms,time_end_ms,detected_repetitions,sample_clock_error_ppm,cfo_hz,sfd_name,sfd_correlation,phr_secded_pass,psdu_length_bytes,fcs_received,fcs_calculated,fcs_pass,payload_hex
145,81220320,81220220,81479096,110.161974,110.513097,104,-0.000000,-3784.397272,"Decawave DW-8",0.033101,1,42,0xA1B1,0x6324,0,"488A0D16CB6511A8E22DA82234DBFF0413B44016ADC92411B8024282063847DEC467A3668C839012B1A1"
146,81580320,81579933,81830121,110.649866,110.989205,129,0.000000,-2344.164257,"Decawave DW-8",0.026259,0,75,0x0000,0x0000,0,""
147,81819040,81821292,82052953,110.977230,111.291440,262,0.000000,-1685.554132,"Decawave DW-8",0.949662,1,12,0xD4DA,0xD4DA,1,"6188E3F2F00200010000DAD4"
148,82546720,82548972,82780633,111.964209,112.278419,262,0.000000,-1666.538050,"Decawave DW-8",0.951299,1,12,0x48D4,0x48D4,1,"6188E4F2F00200010000D448"
149,83081248,83081060,83331248,112.685900,113.025239,146,0.000000,-2189.993482,"Decawave DW-8",0.034420,0,20,0x0000,0x0000,0,""
150,83851168,83850756,84100944,113.729867,114.069206,129,-0.000000,-2926.172349,"Decawave DW-8",0.024184,0,51,0x0000,0x0000,0,""
151,85766208,85768459,86000120,116.330918,116.645128,262,-0.000000,-1691.175839,"Decawave DW-8",0.950981,1,12,0xE4D7,0xE4D7,1,"6188EDF2F00200010000D7E4"
152,86121984,86121579,86371767,116.809867,117.149207,129,0.000000,-1036.138854,"Decawave DW-8",0.026734,0,64,0x0000,0x0000,0,""
153,86706144,86708396,86940057,117.605789,117.919999,262,0.000000,-1688.811398,"Decawave DW-8",0.950536,1,12,0xEFB8,0xEFB8,1,"6188EFF2F00200010000B8EF"
154,87644544,87644464,87894652,118.875412,119.214752,117,0.000000,-3914.989353,"Decawave DW-8",0.023716,0,43,0x0000,0x0000,0,""
155,87864064,87866316,88097977,119.176318,119.490529,262,0.000000,-1650.224184,"Decawave DW-8",0.950662,1,12,0x0E1D,0x0E1D,1,"6188F2F2F002000100001D0E"
156,88301056,88300868,88611169,119.765717,120.186590,251,0.000000,-1295.952983,"Decawave DW-8",0.038009,1,104,0x5A74,0xE575,0,"05932912BF02EE3492136923315B83114EB12A0DE0910D5147432C5ECB10B1393908A21066B8222A79424D6610649075A7109259FF8E0EBD76282DB7A8C0830E17262518CA097C372CB54A026C2C65B612CE820C1271B402EB0A9162D02C5D093C09E0D469E5745A"
157,88689280,88689092,88939280,120.292280,120.631619,238,-0.000000,-2123.768059,"Decawave DW-8",0.040573,0,121,0x0000,0x0000,0,""
158,89536160,89538411,89770072,121.444242,121.758453,262,-0.000000,-1683.333234,"Decawave DW-8",0.950447,1,12,0x997C,0x997C,1,"6188F7F2F002000100007C99"
159,89895968,89895780,90174325,121.928955,122.306756,143,-0.000000,-2224.802119,"Decawave DW-8",0.024810,1,68,0x6A44,0xB899,0,"1969ABC441C400BAC486D3061DA978C649D670475510873C1195D5C4A67CCF86346B9BF1998BD007C0029242D7F2419710F0D354879DC0F06636385D67F7A846B13A446A"
160,91044384,91046635,91278296,123.489902,123.804112,262,-0.000000,-1663.174218,"Decawave DW-8",0.950850,1,12,0x3E10,0x3E10,1,"6188FCF2F00200010000103E"
161,91799040,91798637,92048825,124.509870,124.849209,129,0.000000,50.709999,"Decawave DW-8",0.038741,0,53,0x0000,0x0000,0,""
162,92552928,92552576,92837937,125.532465,125.919511,133,0.000000,-2351.804582,"Decawave DW-8",0.025028,1,77,0xD6AC,0xD2D7,0,"CEB609109982B2AC53ADC7B4405716BEA753BD2870674E23668230641279C03CE4BD2620DD701E477263B70DCDA0DD56D22B26E0D69A7185185CCE2AD9C154290DEAFA2F849634E0C40B60ACD6"
163,92936736,92936299,93186487,126.052923,126.392262,126,0.000000,-883.054730,"Decawave DW-8",0.027200,0,7,0x0000,0x0000,0,""
164,93312928,93315180,93546841,126.566813,126.881023,262,0.000000,-1668.717537,"Decawave DW-8",0.950521,1,12,0xC756,0xC756,1,"618801F2F0020001000056C7"
165,93520864,93523116,93754777,126.848844,127.163055,262,0.000000,-1668.717439,"Decawave DW-8",0.950522,1,12,0xC756,0xC756,1,"618801F2F0020001000056C7"
166,93909088,93911340,94143001,127.375407,127.689617,262,0.000000,-1669.881795,"Decawave DW-8",0.950591,1,12,0x4D86,0x4D86,1,"618802F2F00200010000864D"
167,94297312,94299564,94531225,127.901969,128.216180,262,0.000000,-1681.392500,"Decawave DW-8",0.950824,1,12,0xCC39,0xCC39,1,"618803F2F0020001000039CC"
168,95205280,95204871,95455059,129.129871,129.469210,129,0.000000,-961.454210,"Decawave DW-8",0.033091,0,43,0x0000,0x0000,0,""
169,96340704,96342956,96574617,130.673497,130.987708,262,0.000000,-1649.287850,"Decawave DW-8",0.951810,1,12,0xE185,0xE185,1,"61880BF2F0020001000085E1"
170,96766752,96769004,97000665,131.251362,131.565572,262,0.000000,-1649.287750,"Decawave DW-8",0.951811,1,12,0xE185,0xE185,1,"61880BF2F0020001000085E1"
171,97476096,97475694,97739107,132.209871,132.567148,129,-0.000000,149.839837,"Decawave DW-8",0.032538,1,48,0x2A34,0x7143,0,"9D2A51B1841572C3EDB16B3159175C9A4B69E0BED464AE0B00A0EDEFCA8ADC1626AEBE9DFE62003CF10004D0A4D7342A"
172,98613760,98616012,98847673,133.756527,134.070737,262,0.000000,-1696.947771,"Decawave DW-8",0.950386,1,12,0x1D91,0x1D91,1,"618810F2F00200010000911D"
173,98935744,98937996,99169657,134.193245,134.507456,262,0.000000,-1696.947851,"Decawave DW-8",0.950385,1,12,0x1D91,0x1D91,1,"618810F2F00200010000911D"
174,99226432,99228684,99460345,134.587516,134.901727,262,0.000000,-1696.947813,"Decawave DW-8",0.950386,1,12,0x1D91,0x1D91,1,"618810F2F00200010000911D"
175,99565888,99568140,99799801,135.047933,135.362143,262,0.000000,-1668.044101,"Decawave DW-8",0.950848,1,12,0x9C2E,0x9C2E,1,"618811F2F002000100002E9C"
176,99954112,99956364,100188025,135.574495,135.888706,262,0.000000,-1691.940886,"Decawave DW-8",0.950817,1,12,0x16FE,0x16FE,1,"618812F2F00200010000FE16"
177,100529696,100531948,100763609,136.355181,136.669392,262,0.000000,-1676.422376,"Decawave DW-8",0.951160,1,12,0x8AF0,0x8AF0,1,"618815F2F00200010000F08A"
178,101209568,101209380,101494737,137.274007,137.661047,197,-0.000000,-2550.556036,"Decawave DW-8",0.040165,1,77,0x002A,0xF0D6,0,"E3528D28AF84CCD3333193DAE1B87B7616D16214541D69DF0CE521396D67F14207CDB0670E7B22348FA31323311A7C1B0A5688F0232540D6E4CB8F09916E65770D20DF2D46E5CCDAC735002A00"
179,101597792,101597604,101864798,137.800570,138.162975,184,0.000000,-2019.158563,"Decawave DW-8",0.038917,1,53,0xD950,0x0B7B,0,"553E249238B3A39A50A04409AB48081E100407DBC9FC868C6231AC4593F3C0CB0C158B88AB6443ACC85A288371C548AB62D89350D9"
180,102276704,102278956,102510617,138.724712,139.038923,262,0.000000,-1671.499538,"Decawave DW-8",0.951155,1,12,0x302D,0x302D,1,"618818F2F002000100002D30"
181,104667040,104669292,104900953,141.966813,142.281023,262,0.000000,-1637.988269,"Decawave DW-8",0.950989,1,12,0xAC23,0xAC23,1,"61881FF2F0020001000023AC"
182,104883232,104885484,105117145,142.260042,142.574253,262,0.000000,-1637.988225,"Decawave DW-8",0.950990,1,12,0xAC23,0xAC23,1,"61881FF2F0020001000023AC"
183,105368992,105368804,105618992,142.915587,143.254926,202,-0.000000,-2267.806428,"Decawave DW-8",0.032790,0,19,0x0000,0x0000,0,""
184,105802432,105802045,106039752,143.503208,143.825618,129,0.000000,-2413.211778,"Decawave DW-8",0.042244,1,20,0x321E,0x430E,0,"77A30F0D4E85BC61E643069BAF566BFCE9EC1E32"
185,106188800,106191052,106422713,144.030832,144.345043,262,0.000000,-1654.943671,"Decawave DW-8",0.951178,1,12,0xE6C7,0xE6C7,1,"618824F2F00200010000C7E6"
186,106380608,106382860,106614521,144.290988,144.605199,262,0.000000,-1654.943727,"Decawave DW-8",0.951177,1,12,0xE6C7,0xE6C7,1,"618824F2F00200010000C7E6"
187,106768832,106771084,107002745,144.817551,145.131761,262,0.000000,-1654.943713,"Decawave DW-8",0.951178,1,12,0xE6C7,0xE6C7,1,"618824F2F00200010000C7E6"
188,107303360,107303172,107553360,145.539242,145.878581,146,0.000000,-2273.655494,"Decawave DW-8",0.026793,0,84,0x0000,0x0000,0,""
189,108073280,108072868,108323056,146.583209,146.922548,129,-0.000000,-2918.305411,"Decawave DW-8",0.037322,0,0,0x0000,0x0000,0,""
190,109577184,109576996,109827184,148.623313,148.962652,142,0.000000,-1043.517321,"Decawave DW-8",0.030811,0,104,0x0000,0x0000,0,""
191,110344096,110346348,110578009,149.666813,149.981023,262,0.000000,-1665.849636,"Decawave DW-8",0.950638,1,12,0xC014,0xC014,1,"61882EF2F0020001000014C0"
192,111114976,111114887,111364703,150.709211,151.048046,110,-0.000000,-3487.373704,"Decawave DW-8",0.042926,1,36,0x7814,0x470D,0,"01076C97AAB12BA8371C504400D503552094B0FD32D0467890808F7516BEA37611B11478"
193,111654944,111657196,111888857,151.444765,151.758975,262,0.000000,-1676.399282,"Decawave DW-8",0.951236,1,12,0x21B1,0x21B1,1,"618833F2F00200010000B121"
194,111844256,111846508,112078169,151.701535,152.015746,262,0.000000,-1676.399294,"Decawave DW-8",0.951236,1,12,0x21B1,0x21B1,1,"618833F2F00200010000B121"
195,112236448,112236043,112468451,152.229876,152.545100,129,0.000000,-988.001328,"Decawave DW-8",0.031121,1,13,0xCA72,0x38C0,0,"0836B807E007B25B5A9F6572CA"
196,112523168,112522980,112773169,152.619059,152.958400,251,0.000000,-2064.391831,"Decawave DW-8",0.037467,0,104,0x0000,0x0000,0,""
197,112813856,112816108,113047769,153.016640,153.330850,262,0.000000,-1667.385390,"Decawave DW-8",0.949923,1,12,0xBDBF,0xBDBF,1,"618834F2F00200010000BFBD"
198,113202080,113204332,113435993,153.543202,153.857412,262,0.000000,-1676.580426,"Decawave DW-8",0.951114,1,12,0x3C00,0x3C00,1,"618835F2F00200010000003C"
199,114118080,114120332,114351993,154.785607,155.099817,262,0.000000,-1659.870353,"Decawave DW-8",0.951340,1,12,0x86DD,0x86DD,1,"618838F2F00200010000DD86"
200,114521216,114521121,114771310,155.329211,155.668552,110,0.000000,118.195427,"Decawave DW-8",0.045660,0,122,0x0000,0x0000,0,""
201,114845760,114845572,115072694,155.769276,156.077330,182,0.000000,-2464.751601,"Decawave DW-8",0.033330,1,6,0x6339,0xDE33,0,"08ACCF3E3963"
202,115266496,115268747,115500408,156.343244,156.657454,262,-0.000000,-1686.623469,"Decawave DW-8",0.951040,1,12,0x11BC,0x11BC,1,"61883DF2F00200010000BC11"
203,116021152,116023404,116255065,157.366813,157.681023,262,0.000000,-1686.623472,"Decawave DW-8",0.951040,1,12,0x11BC,0x11BC,1,"61883DF2F00200010000BC11"
204,116966528,116968780,117200441,158.649061,158.963272,262,0.000000,-1669.002790,"Decawave DW-8",0.951212,1,12,0x2877,0x2877,1,"618842F2F002000100007728"
205,117158848,117158411,117453601,158.906265,159.306642,126,0.000000,-2980.932269,"Decawave DW-8",0.030476,1,84,0x4BF6,0xB447,0,"16406010BF2E145C1D2D64ECC66511AF15477574EB6BA6C4D57E525010CFD980CD3A775A383ACE4DC590AC89CEA5C0FB44844A35ED206333D842CCA1B886B3A43B04AD14AC30AD7F388AFE1B66AD223A22FAF64B"
206,117535040,117537292,117768953,159.420155,159.734366,262,0.000000,-1669.002759,"Decawave DW-8",0.951213,1,12,0x2877,0x2877,1,"618842F2F002000100007728"
207,117742976,117745228,117976889,159.702186,160.016397,262,0.000000,-1669.002797,"Decawave DW-8",0.951213,1,12,0x2877,0x2877,1,"618842F2F002000100007728"
208,118131200,118133452,118365113,160.228749,160.542959,262,0.000000,-1669.002758,"Decawave DW-8",0.951213,1,12,0x2877,0x2877,1,"618842F2F002000100007728"
209,118568192,118570255,118801917,160.821201,161.135413,262,0.000000,-1684.611270,"Decawave DW-8",0.950931,1,12,0xA9C8,0xA9C8,1,"618843F2F00200010000C8A9"
210,118858880,118861132,119092793,161.215728,161.529938,262,0.000000,-1662.932379,"Decawave DW-8",0.951117,1,12,0x35C6,0x35C6,1,"618844F2F00200010000C635"
211,119247104,119249355,119481016,161.742289,162.056500,262,-0.000000,-1673.152384,"Decawave DW-8",0.951517,1,12,0xB479,0xB479,1,"618845F2F0020001000079B4"
212,120744480,120746732,120978393,163.773237,164.087447,262,0.000000,-1657.176335,"Decawave DW-8",0.950723,1,12,0x8F1B,0x8F1B,1,"618849F2F002000100001B8F"
213,120942016,120944268,121175929,164.041162,164.355372,262,0.000000,-1692.404518,"Decawave DW-8",0.950245,1,12,0x187A,0x187A,1,"61884CF2F002000100007A18"
214,121181472,121183724,121415385,164.365945,164.680155,262,0.000000,-1667.001006,"Decawave DW-8",0.950935,1,12,0x05CB,0x05CB,1,"61884AF2F00200010000CB05"
215,121514176,121516428,121748089,164.817204,165.131414,262,0.000000,-1692.404553,"Decawave DW-8",0.950244,1,12,0x187A,0x187A,1,"61884CF2F002000100007A18"
216,121698208,121700460,121932121,165.066813,165.381023,262,0.000000,-1692.404553,"Decawave DW-8",0.950244,1,12,0x187A,0x187A,1,"61884CF2F002000100007A18"
217,123448544,123450796,123682457,167.440858,167.755069,262,0.000000,-1646.177115,"Decawave DW-8",0.950484,1,12,0xF9DF,0xF9DF,1,"618851F2F00200010000DFF9"
218,123788000,123790252,124021913,167.901275,168.215485,262,0.000000,-1646.177058,"Decawave DW-8",0.950485,1,12,0xF9DF,0xF9DF,1,"618851F2F00200010000DFF9"
219,123983008,123982884,124247812,168.162549,168.521880,110,0.000000,-652.569935,"Decawave DW-8",0.032477,1,50,0xB63F,0x6B6F,0,"0DC5C52F57ADEAF1E15626F0C68418BC33D55080AB121E03B8A5666D137E1670CFDC9B08D09EC588C1E1A567892913883FB6"
220,124322528,124322340,124590303,168.622965,168.986414,162,-0.000000,-2383.370902,"Decawave DW-8",0.030373,1,54,0x5C6D,0x7010,0,"4304C755B16DE31E9E503AC92C10ABA359256609843CEB98CC13E74762111700B9436F0CB2396579AD2A2783813FAD26FA8735AE6D5C"
221,125431680,125433931,125665592,170.130657,170.444868,262,-0.000000,-1674.407640,"Decawave DW-8",0.951351,1,12,0x65D1,0x65D1,1,"618856F2F00200010000D165"
222,125722368,125724620,125956281,170.524929,170.839140,262,0.000000,-1674.407587,"Decawave DW-8",0.951351,1,12,0x65D1,0x65D1,1,"618856F2F00200010000D165"
223,126208128,126207940,126440367,171.180474,171.495723,171,0.000000,-2630.225871,"Decawave DW-8",0.028279,1,13,0x68EA,0x21D3,0,"D6B9ADE7C7E06415767767EA68"
224,126498816,126501068,126732729,171.578054,171.892265,262,0.000000,-1671.602710,"Decawave DW-8",0.950553,1,12,0x55DC,0x55DC,1,"618858F2F00200010000DC55"
225,127383936,127383867,127634055,172.775427,173.114766,117,0.000000,-4620.841496,"Decawave DW-8",0.033397,0,17,0x0000,0x0000,0,""
226,128717120,128719372,128951033,174.586822,174.901032,262,0.000000,-1680.943770,"Decawave DW-8",0.950753,1,12,0x95E8,0x95E8,1,"618860F2F00200010000E895"
227,129493568,129495820,129727481,175.639947,175.954157,262,0.000000,-1680.943782,"Decawave DW-8",0.950753,1,12,0x95E8,0x95E8,1,"618860F2F00200010000E895"
228,129823616,129825868,130057529,176.087603,176.401813,262,0.000000,-1681.108322,"Decawave DW-8",0.950879,1,12,0x1457,0x1457,1,"618861F2F002000100005714"
229,130032512,130032410,130282598,176.367744,176.707083,118,0.000000,-3875.983933,"Decawave DW-8",0.038052,0,5,0x0000,0x0000,0,""
230,130411680,130413931,130645592,176.885215,177.199425,262,-0.000000,-1668.087037,"Decawave DW-8",0.951383,1,12,0x0289,0x0289,1,"618865F2F002000100008902"
231,130781504,130781098,131089878,177.383217,177.802026,129,0.000000,-3425.609739,"Decawave DW-8",0.043351,1,102,0x6736,0xA227,0,"9BB9C2DC0231C5FD6CEE71B04A0215014D5DA9BE6718506EB4D84F52502A74356100DE83CEA9D68DD9C51452AB03BB086D74B2BE24B5A02510218171050BE91B66C32FE08D6080113932E014140E7FB667897395B667CC4D643D7CE7994159790CB8CE2F3667"
232,131525472,131525284,131834071,178.392584,178.811403,146,0.000000,-2620.985437,"Decawave DW-8",0.028627,1,102,0x81E8,0xA7CD,0,"19A2E16862EFD3A2E547E72597B02472D0A0779C180C33A91ECDF6CFF51104DC1423FEE63A724914BCDA9394C611ABEE216AE8A54587256C085E552381E64034C3C4D2519804AC100D8A45816073A5F2DD6183DC80027086489851692851D1C9E98A4885E881"
233,132106848,132109100,132340761,179.184435,179.498645,262,0.000000,-1689.743560,"Decawave DW-8",0.950227,1,12,0x09E6,0x09E6,1,"618867F2F00200010000E609"
234,132295392,132294980,132545168,179.436551,179.775890,129,-0.000000,-2932.936756,"Decawave DW-8",0.038386,0,1,0x0000,0x0000,0,""
235,133799296,133799108,134075394,181.476655,181.851392,142,0.000000,-706.527327,"Decawave DW-8",0.041919,1,65,0x3029,0x33E0,0,"6CC7A635BDC1606AB9D643CA180A73527A54185D38AB2B3C8B21C09CB3D19505DA10AB062503C21C9A30040A84AC41D0AB4BD2D0C2FCD91D189015981760222930"
236,134196448,134196336,134446524,182.015430,182.354769,117,0.000000,529.185206,"Decawave DW-8",0.036639,0,30,0x0000,0x0000,0,""
237,134566208,134568459,134800120,182.520154,182.834364,262,-0.000000,-1670.812324,"Decawave DW-8",0.950845,1,12,0x245A,0x245A,1,"61886FF2F002000100005A24"
238,134908448,134910700,135142361,182.984348,183.298558,262,0.000000,-1670.812381,"Decawave DW-8",0.950844,1,12,0x245A,0x245A,1,"61886FF2F002000100005A24"
239,136088768,136088688,136389154,184.582096,184.989629,117,0.000000,-4533.989305,"Decawave DW-8",0.030063,1,91,0x082D,0x140D,0,"D508FA08C932C348AF00A84AC2E08C2D91ABE9AB8AB8AD9E90954E9D0827937C0696C86A7AC857D7688EB2A16393B84B7DC10F60A6C00D2CA1FD22BFFEAA25E8C02267072420A82439E47BCFE3DB21799AA462C2081C7B55A42D08"
240,136458560,136458155,136708343,185.083218,185.422557,129,0.000000,-417.703009,"Decawave DW-8",0.025935,0,117,0x0000,0x0000,0,""
241,137084736,137086988,137318649,185.936127,186.250338,262,0.000000,-1675.743638,"Decawave DW-8",0.950923,1,12,0xD84E,0xD84E,1,"618874F2F002000100004ED8"
242,137424192,137426444,137658105,186.396544,186.710754,262,0.000000,-1668.846778,"Decawave DW-8",0.951326,1,12,0x59F1,0x59F1,1,"618875F2F00200010000F159"
243,137812416,137814668,138046329,186.923107,187.237317,262,0.000000,-1658.157858,"Decawave DW-8",0.950176,1,12,0xD321,0xD321,1,"618876F2F0020001000021D3"
244,138340192,138342444,138574105,187.638949,187.953159,262,0.000000,-1645.428459,"Decawave DW-8",0.950947,1,12,0x6293,0x6293,1,"618879F2F002000100009362"
245,140243264,140245516,140477177,190.220155,190.534366,262,0.000000,-1666.692942,"Decawave DW-8",0.951172,1,12,0xFE9D,0xFE9D,1,"61887EF2F002000100009DFE"
246,141380960,141380523,141640922,191.759607,192.112796,126,0.000000,-3502.961654,"Decawave DW-8",0.026291,1,44,0x44C2,0x21C7,0,"11C3109539C23FFC23B16110C2D307710946CAEFAA80452EBA3985E7FC8D4503252A57FE52D7A0BDE9FAC244"
247,141965088,141967340,142199001,192.555528,192.869739,262,0.000000,-1635.108895,"Decawave DW-8",0.951257,1,12,0x9BD5,0x9BD5,1,"618884F2F00200010000D59B"
248,142353312,142355564,142587225,193.082091,193.396301,262,0.000000,-1635.108913,"Decawave DW-8",0.951257,1,12,0x9BD5,0x9BD5,1,"618884F2F00200010000D59B"
249,142839072,142841324,143072985,193.740945,194.055155,262,0.000000,-1635.108919,"Decawave DW-8",0.951257,1,12,0x9BD5,0x9BD5,1,"618884F2F00200010000D59B"
250,143080992,143083244,143314905,194.069070,194.383280,262,0.000000,-1635.108891,"Decawave DW-8",0.951257,1,12,0x9BD5,0x9BD5,1,"618884F2F00200010000D59B"
251,143469216,143471467,143703128,194.595631,194.909842,262,-0.000000,-1636.744365,"Decawave DW-8",0.951120,1,12,0x1A6A,0x1A6A,1,"618885F2F002000100006A1A"
252,143857440,143859692,144091353,195.122195,195.436405,262,0.000000,-1654.073959,"Decawave DW-8",0.951368,1,12,0x90BA,0x90BA,1,"618886F2F00200010000BA90"
253,144627136,144629388,144861049,196.166162,196.480372,262,0.000000,-1682.565514,"Decawave DW-8",0.951067,1,12,0xA0B7,0xA0B7,1,"618888F2F00200010000B7A0"
254,145112896,145112708,145372350,196.821707,197.173869,196,0.000000,-2566.706599,"Decawave DW-8",0.037390,1,43,0xFA49,0x4511,0,"237793BE440CBD890F94A559142140A28F4C3C775A7EC00A5527F896E78FF93AA95601660DB4D60E1849FA"
255,145354816,145357068,145588729,197.153141,197.467352,262,0.000000,-1662.500112,"Decawave DW-8",0.950982,1,12,0xABD8,0xABD8,1,"61888AF2F00200010000D8AB"
256,145559168,145561419,145793080,197.430310,197.744520,262,-0.000000,-1670.200721,"Decawave DW-8",0.950702,1,12,0x37D6,0x37D6,1,"61888DF2F00200010000D637"
257,145920320,145922571,146154232,197.920154,198.234364,262,-0.000000,-1670.200689,"Decawave DW-8",0.950703,1,12,0x37D6,0x37D6,1,"61888DF2F00200010000D637"
258,147768192,147770444,148002105,200.426492,200.740702,262,0.000000,-1657.606856,"Decawave DW-8",0.951819,1,12,0xDD1C,0xDD1C,1,"618892F2F002000100001CDD"
259,148010112,148012364,148244025,200.754617,201.068827,262,0.000000,-1657.606872,"Decawave DW-8",0.951819,1,12,0xDD1C,0xDD1C,1,"618892F2F002000100001CDD"
260,148398336,148400588,148632249,201.281179,201.595390,262,0.000000,-1657.606856,"Decawave DW-8",0.951819,1,12,0xDD1C,0xDD1C,1,"618892F2F002000100001CDD"
261,148932864,148932676,149182865,202.002870,202.342211,149,0.000000,-2616.196259,"Decawave DW-8",0.037720,0,126,0x0000,0x0000,0,""
262,149174784,149177035,149408696,202.334303,202.648513,262,-0.000000,-1676.326304,"Decawave DW-8",0.951651,1,12,0xC0AD,0xC0AD,1,"618894F2F00200010000ADC0"
263,150042016,150044268,150275929,203.510563,203.824773,262,0.000000,-1673.278809,"Decawave DW-8",0.950901,1,12,0x4A7D,0x4A7D,1,"618897F2F002000100007D4A"
264,150332704,150334956,150566617,203.904834,204.219044,262,0.000000,-1673.278793,"Decawave DW-8",0.950901,1,12,0x4A7D,0x4A7D,1,"618897F2F002000100007D4A"
265,150720928,150723180,150954841,204.431396,204.745607,262,0.000000,-1683.251599,"Decawave DW-8",0.950643,1,12,0xFBCF,0xFBCF,1,"618898F2F00200010000CFFB"
266,151109152,151111404,151343065,204.957959,205.272169,262,0.000000,-1661.703779,"Decawave DW-8",0.950639,1,12,0x7A70,0x7A70,1,"618899F2F00200010000707A"
267,151308800,151311052,151542713,205.228749,205.542959,262,0.000000,-1674.671581,"Decawave DW-8",0.950969,1,12,0xED11,0xED11,1,"61889CF2F0020001000011ED"
268,151588160,151590412,151822073,205.607655,205.921866,262,0.000000,-1674.671535,"Decawave DW-8",0.950970,1,12,0xED11,0xED11,1,"61889CF2F0020001000011ED"
269,151991296,151991201,152269752,206.151260,206.529069,108,-0.000000,-3541.201254,"Decawave DW-8",0.031507,1,68,0x9419,0xB526,0,"C959C5641E3B78D07A19D2658B327DCEC17F6F999DE301C4454653277C834322E73859185E3841910EF92506AC5982A6F4136CEA9B01277F7564A0D538170FB0205C1994"
270,153111264,153113516,153345177,207.673497,207.987708,262,0.000000,-1665.089600,"Decawave DW-8",0.950980,1,12,0xBA44,0xBA44,1,"6188A1F2F0020001000044BA"
271,154246656,154246269,154496457,209.209892,209.549231,129,0.000000,-3956.682363,"Decawave DW-8",0.028106,0,4,0x0000,0x0000,0,""
272,155003616,155003210,155284031,210.236559,210.617447,129,0.000000,-4000.661581,"Decawave DW-8",0.023126,1,71,0xA5B2,0xA26D,0,"253DC796161B385310D24B3739C064E91A5E6B3401596274201A36A6DE622853CEBABB4CC716738C26102BF2EFB7A94B981098FF0E67202930ADA14D6E24B3931DA39D5D60B2A5"
